sku_id,brand,name,parameters2,price,maprice
40513543222,手机通讯,小米 红米6A AI美颜 双卡双待全网通4G智能老人手机 铂银灰 3G+32G,"[""商品名称：小米 红米6A AI美颜 双卡双待全网通4G智能老人手机 铂银灰 3G+32G"",""商品编号：40513543222"",""店铺： "",""商品毛重：270.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照"",""电池容量：3000mAh-3999mAh"",""前置摄像头像素：500万-799万"",""多卡支持：双卡双待双4G"",""后置摄像头像素：1200万-1999万"",""游戏配置：游戏深度适配/调优"",""网络制式：4G LTE全网通"",""屏幕配置：符合全面屏比例""]",-1.00,6000.00
17872482055,手机通讯,华为（HUAWEI） 荣耀7X 畅玩7X 手机 极光蓝 全网通标配(4GRAM+32GROM),"[""商品名称：华为（HUAWEI） 荣耀7X 畅玩7X 手机 极光蓝 全网通标配(4GRAM+32GROM)"",""商品编号：17872482055"",""店铺： "",""商品毛重：500.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：后置双摄像头，智能拍照"",""网络制式：4G LTE全网通"",""4G LTE网络特性：VOLTE 4G通话"",""热点：快速充电"",""前置摄像头像素：800万-1599万"",""后置摄像头像素：500万以下"",""多卡支持：双卡双待双4G"",""电池容量：3000mAh-3999mAh""]",969.00,1999.00
32369029643,手机通讯,OPPO A5【直降300元+90天碎屏险】全面屏双摄拍照手机 幻镜粉 (全网通 3G+64G),"[""商品名称：OPPOA5"",""商品编号：32369029643"",""店铺： "",""商品毛重：159.00g"",""系统：安卓（Android）"",""拍照特点：智能拍照，后置双摄像头"",""电池容量：4000mAh-5999mAh"",""4G LTE网络特性：其他"",""热点：人工智能，人脸识别，快速充电"",""前置摄像头像素：800万-1599万"",""多卡支持：双卡双待单4G"",""屏幕配置：符合全面屏比例"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通"",""机身厚度：薄（7mm-8.5mm）""]",999.00,1699.00
44268657052,手机通讯,华为Nova 4e 手机 幻夜黑 白条分期0首付 全网通 (4G+128G),"[""商品名称：华为（HUAWEI）华为Nova4e"",""商品编号：44268657052"",""店铺： "",""商品毛重：430.00g"",""系统：安卓（Android）"",""拍照特点：后置三摄"",""电池容量：3000mAh-3999mAh"",""4G LTE网络特性：VOLTE 4G通话"",""热点：人脸识别，人工智能，快速充电"",""前置摄像头像素：2000万及以上"",""多卡支持：双卡双待单4G"",""网络制式：4G LTE全网通"",""后置摄像头像素：2000万及以上"",""机身厚度：薄（7mm-8.5mm）"",""屏幕配置：水滴屏，符合全面屏比例""]",1999.00,2399.00
42441341777,手机通讯,华为（HUAWEI） 荣耀 8X max 移动4G全网通 双卡双待 全面屏智能手机 魅海蓝 4GB+128GB,"[""商品名称：华为（HUAWEI）荣耀8X max"",""商品编号：42441341777"",""店铺： "",""商品毛重：0.6kg"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：后置双摄像头"",""网络制式：4G LTE 移动LTE-TDD"",""4G LTE网络特性：移动4G+"",""前置摄像头像素：800万-1599万"",""屏幕配置：符合全面屏比例"",""多卡支持：双卡双待单4G"",""后置摄像头像素：1200万-1999万"",""游戏配置：游戏模式"",""电池容量：4000mAh-5999mAh""]",1586.00,2000.00
34205031814,手机通讯,OPPO K1手机【优惠250低至1549元起+3期免息+碎屏险】骁龙660光感屏幕指纹水滴屏全网通 （6G+64G）摩卡红,"[""商品名称：OPPOOPPO k1"",""商品编号：34205031814"",""店铺： "",""商品毛重：200.00g"",""系统：安卓（Android）"",""网络制式：4G LTE全网通"",""4G LTE网络特性：VOLTE 4G通话"",""热点：屏下指纹，人工智能，人脸识别"",""前置摄像头像素：2000万及以上"",""机身厚度：薄（7mm-8.5mm）"",""屏幕配置：符合全面屏比例"",""后置摄像头像素：1200万-1999万"",""电池容量：3000mAh-3999mAh"",""多卡支持：双卡双待单4G""]",1599.00,2099.00
100002411236,手机通讯,酷派(coolpad) 酷玩8  6.2''FHD+超清全面屏 高清双摄 4GB+64GB 4000mAh长续航 流光灰 4G全网通 双卡双待,"[""商品名称：酷派酷玩8"",""商品编号：100002411236"",""商品毛重：430.00g"",""商品产地：中国大陆"",""多卡支持：双卡双待单4G"",""机身厚度：普通（8.5mm以上）"",""拍照特点：后置双摄像头"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他"",""运行内存：4GB"",""前置摄像头像素：800万-1599万"",""屏幕配置：符合全面屏比例"",""后置摄像头像素：1200万-1999万"",""机身内存：64GB"",""系统：安卓（Android）""]",999.00,1999.00
37405936766,手机通讯,纽曼（Newman）F8三防翻盖老人手机移动/联通2G老人机 博雅黑,"[""商品名称：纽曼（Newman）F8三防翻盖老人手机移动/联通2G老人机 博雅黑"",""商品编号：37405936766"",""店铺： "",""商品毛重：200.00g"",""老人机配置：翻盖"",""后置摄像头像素：无"",""前置摄像头像素：无"",""4G LTE网络特性：其他""]",149.00,199.00
29303744557,手机通讯,小米（MI） 红米6A 手机 樱花粉 全网通(2G+16G),"[""商品名称：小米（MI） 红米6A 手机 樱花粉 全网通(2G+16G)"",""商品编号：29303744557"",""店铺： "",""商品毛重：400.00g"",""屏幕配置：符合全面屏比例"",""机身厚度：薄（7mm-8.5mm）"",""前置摄像头像素：500万-799万"",""后置摄像头像素：1200万-1999万""]",549.00,799.00
39232831929,手机通讯,三星（SAMSUNG） 三星 W2019 翻盖 智能 商务手机 至尊版 尊铂(2019)256G,"[""商品名称：三星（SAMSUNG）W2019"",""商品编号：39232831929"",""店铺： "",""商品毛重：400.00g"",""商品产地：中国大陆"",""货号：151066睿金/151220尊铂/雅金148735"",""前置摄像头像素：500万-799万"",""后置摄像头像素：1200万-1999万""]",17888.00,22999.00
34051290141,手机通讯,飞利浦（PHILIPS） 【特惠】S626L智能老人手机 6英寸学生八核游戏 移动联通电信4G全网通 旭日金（3G+32G）,"[""商品名称：飞利浦（PHILIPS） 【特惠】S626L智能老人手机 6英寸学生八核游戏 移动联通电信4G全网通 旭日金（3G+32G）"",""商品编号：34051290141"",""店铺： "",""商品毛重：400.00g""]",699.00,759.00
37848653378,手机通讯,诺基亚（NOKIA） 105 移动联通2G手机 直板按键 老人手机 学生备用功能机 蓝色 新版105单卡,"[""商品名称：诺基亚（NOKIA）诺基亚105 "",""商品编号：37848653378"",""店铺： "",""商品毛重：500.00g"",""多卡支持：单卡单待"",""后置摄像头像素：无"",""前置摄像头像素：无"",""网络制式：2G移动/联通""]",149.00,999.00
40287419153,手机通讯,华为（HUAWEI） 畅享9手机 极光紫 4G+64G 全网通,"[""商品名称：华为（HUAWEI）DUB-AL00"",""商品编号：40287419153"",""店铺： "",""商品毛重：1.0kg"",""运行内存：4GB"",""前置摄像头像素：800万-1599万"",""机身厚度：薄（7mm-8.5mm）"",""后置摄像头像素：1200万-1999万"",""机身内存：64GB"",""机身颜色：紫色系""]",1249.00,9799.00
41691535073,手机通讯,飞利浦E280 直板时尚大屏超长待机 移动联通2G双卡双待老人手机学生备用功能机老年机 蓝黑两色 星空黑,"[""商品名称：飞利浦E280 直板时尚大屏超长待机 移动联通2G双卡双待老人手机学生备用功能机老年机 蓝黑两色 星空黑"",""商品编号：41691535073"",""店铺： "",""商品毛重：300.00g""]",299.00,465.00
26499918336,手机通讯,小米（MI） 红米Note5 金色 全网通 (4G+64G),"[""商品名称：小米（MI） 红米Note5 金色 全网通 (4G+64G)"",""商品编号：26499918336"",""店铺： "",""商品毛重：500.00g"",""多卡支持：双卡双待单4G"",""运行内存：4GB"",""机身颜色：金色系"",""网络制式：4G LTE全网通"",""机身内存：64GB"",""4G LTE网络特性：其他""]",1058.00,1999.00
40151919319,手机通讯,华为（HUAWEI）荣耀畅玩7X移动联通电信全网通4G全面屏智能手机双卡双待 魅焰红 耳机套餐高配版（4G RAM+64G ROM）,"[""商品名称：华为（HUAWEI）BND-AL10"",""商品编号：40151919319"",""店铺： "",""商品毛重：360.00g"",""商品产地：中国大陆"",""运行内存：4GB"",""机身内存：64GB"",""机身颜色：红色系""]",1399.00,1999.00
39867940813,手机通讯,酷派（Coolpad） 5267移动联通电信全网通4G手机双卡双待老人大显智能机 白色,"[""商品名称：酷派（Coolpad） 5267移动联通电信全网通4G手机双卡双待老人大显智能机 白色"",""商品编号：39867940813"",""店铺： "",""商品毛重：300.00g"",""系统：安卓（Android）"",""电池容量：2000mAh-2999mAh"",""4G LTE网络特性：其他"",""前置摄像头像素：120万以下"",""多卡支持：双卡双待单4G"",""网络制式：4G LTE全网通"",""后置摄像头像素：500万-1199万"",""老人机配置：智能机（老龄模式）"",""机身厚度：普通（8.5mm以上）""]",299.00,599.00
42604610716,手机通讯,小米（MI） 小米8青春版 全网通4G手机 深空灰 全网通（6G+64G）,"[""商品名称：小米（MI） 小米8青春版 全网通4G手机 深空灰 全网通（6G+64G）"",""商品编号：42604610716"",""店铺： "",""商品毛重：200.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：后置双摄像头"",""网络制式：4G LTE全网通"",""热点：人工智能，快速充电"",""前置摄像头像素：2000万及以上"",""屏幕配置：符合全面屏比例"",""后置摄像头像素：1200万-1999万"",""多卡支持：双卡双待单4G"",""电池容量：3000mAh-3999mAh""]",1399.00,2299.00
26654796493,手机通讯,华为（HUAWEI）P20 Pro 全面屏徕卡三摄 移动联通电信4G手机 双卡双待 亮黑色 6GB +128GB,"[""商品名称：华为（HUAWEI）P20pro"",""商品编号：26654796493"",""店铺： "",""商品毛重：200.00g"",""多卡支持：双卡双待单4G"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照，光学变焦"",""电池容量：3000mAh-3999mAh"",""机身颜色：黑色系"",""运行内存：6GB"",""网络制式：4G LTE全网通"",""后置摄像头像素：2000万及以上"",""屏幕配置：符合全面屏比例"",""游戏配置：游戏模式"",""机身内存：128GB"",""系统：安卓（Android）""]",4099.00,9999.00
40423323948,手机通讯,詹姆士（GEMRY） S100 全网通4G 高端智能商务手机 双卡双待 白金版黑色（商务版）,"[""商品名称：詹姆士（GEMRY） S100 全网通4G 高端智能商务手机 双卡双待 白金版黑色（商务版）"",""商品编号：40423323948"",""店铺： "",""商品毛重：1.0kg"",""系统：安卓（Android）"",""网络制式：4G LTE全网通"",""4G LTE网络特性：VOLTE 4G通话"",""热点：人脸识别"",""前置摄像头像素：800万-1599万"",""多卡支持：双卡双待单4G"",""后置摄像头像素：1200万-1999万"",""电池容量：3000mAh-3999mAh"",""机身厚度：普通（8.5mm以上）""]",4999.00,9999.00
26436180238,手机通讯,魅族（MEIZU） 魅蓝E3手机 曜石黑 全网通6GB+64GB,"[""商品名称：魅族（MEIZU）魅蓝E3"",""商品编号：26436180238"",""店铺： "",""商品毛重：380.00g"",""商品产地：中国大陆"",""多卡支持：双卡双待单4G"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：后置双摄像头"",""电池容量：3000mAh-3999mAh"",""热点：快速充电"",""系统：安卓（Android）"",""前置摄像头像素：800万-1599万"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通"",""游戏配置：游戏模式"",""老人机配置：远程协助"",""屏幕配置：符合全面屏比例""]",1429.00,2399.00
38492288750,手机通讯,OPPO k1手机【低至1399元+3期免息】骁龙660 屏下指纹 4G全网通 墨玉黑 4G+64G,"[""商品名称：OPPOK1"",""商品编号：38492288750"",""店铺： "",""商品毛重：1.0kg"",""多卡支持：双卡双待单4G"",""拍照特点：后置双摄像头"",""电池容量：3000mAh-3999mAh"",""4G LTE网络特性：移动4G+"",""热点：屏下指纹，人脸识别"",""机身厚度：薄（7mm-8.5mm）"",""前置摄像头像素：2000万及以上"",""后置摄像头像素：1200万-1999万"",""屏幕配置：符合全面屏比例"",""游戏配置：游戏模式"",""系统：安卓（Android）"",""网络制式：4G LTE全网通""]",1399.00,1999.00
27508787874,手机通讯,魅族（MEIZU） 魅族15 手机 汝窑白 全网通4GB+64GB,"[""商品名称：魅族（MEIZU）魅族15"",""商品编号：27508787874"",""店铺： "",""商品毛重：380.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：后置双摄像头"",""电池容量：3000mAh-3999mAh"",""机身内存：64GB"",""机身颜色：白色系"",""热点：快速充电"",""运行内存：4GB"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通"",""多卡支持：双卡双待单4G"",""游戏配置：游戏模式"",""老人机配置：远程协助"",""屏幕配置：符合全面屏比例""]",1399.00,3099.00
13546778477,手机通讯,BIHEE 百合A7+ 全网通智能老人手机电信/移动/联通4G老人机 双卡双待 黑色,"[""商品名称：BIHEE 百合A7+ 全网通智能老人手机电信/移动/联通4G老人机 双卡双待 黑色"",""商品编号：13546778477"",""店铺： "",""商品毛重：150.00g"",""商品产地：中国大陆"",""系统：安卓（Android）"",""电池容量：1200mAh-1999mAh"",""机身颜色：黑色系"",""运行内存：8GB"",""前置摄像头像素：120万以下"",""网络制式：2G移动/联通"",""4G LTE网络特性：其他"",""后置摄像头像素：500万以下"",""机身内存：8GB以下"",""多卡支持：单卡单待""]",339.00,599.00
23543008121,手机通讯,艾尼卡（Anica） T8 移动2G网红功能卡片手机超薄特小迷你手机抖音同款学生手机超小袖珍双卡 黑色,"[""商品名称：艾尼卡（Anica） T8 移动2G网红功能卡片手机超薄特小迷你手机抖音同款学生手机超小袖珍双卡 黑色"",""商品编号：23543008121"",""店铺： "",""商品毛重：200.00g"",""商品产地：中国大陆"",""系统：基础功能机系统"",""机身厚度：超薄（7mm以下）"",""前置摄像头像素：无"",""多卡支持：4G以下网络双卡双待"",""电池容量：1200mAh以下"",""后置摄像头像素：无"",""网络制式：2G移动/联通""]",158.00,379.00
33223927450,手机通讯,华为（HUAWEI） 麦芒7手机全面屏全网通6G+64G 魅海蓝,"[""商品名称：华为（HUAWEI）麦芒7"",""商品编号：33223927450"",""店铺： "",""商品毛重：1.0kg"",""多卡支持：4G以下网络双卡双待"",""拍照特点：前置双摄像头"",""电池容量：3000mAh-3999mAh"",""4G LTE网络特性：VOLTE 4G通话"",""热点：快速充电"",""机身厚度：超薄（7mm以下）"",""前置摄像头像素：2000万及以上"",""后置摄像头像素：2000万及以上"",""屏幕配置：符合全面屏比例"",""游戏配置：游戏显示增强"",""系统：安卓（Android）"",""网络制式：4G LTE全网通""]",1788.00,2499.00
44036083842,手机通讯,酷派（Coolpad） 酷玩8 Lite全网通4G智能手机全面屏双卡双待 老人手机大屏超薄学生手机 梦幻紫,"[""商品名称：酷派（Coolpad）酷玩8 lite"",""商品编号：44036083842"",""店铺： "",""商品毛重：195.00g"",""商品产地：中国大陆"",""系统：安卓（Android）"",""拍照特点：后置双摄像头，智能拍照"",""电池容量：3000mAh-3999mAh"",""机身颜色：深蓝色系"",""运行内存：3GB"",""前置摄像头像素：500万-799万"",""机身厚度：普通（8.5mm以上）"",""后置摄像头像素：1200万-1999万"",""机身内存：32GB"",""网络制式：4G LTE全网通""]",599.00,1299.00
35755243780,手机通讯,赠[电脑包] 华为 荣耀magic2魔法手机 麒麟980AI智能芯片 超广角AI三摄 双卡双待 渐变黑 8GB + 128GB,"[""商品名称：华为（HUAWEI）荣耀magic2"",""商品编号：35755243780"",""店铺： "",""商品毛重：0.53kg"",""屏幕配置：符合全面屏比例"",""拍照特点：智能拍照，光学变焦"",""网络制式：4G LTE全网通"",""热点：人工智能，人脸识别，快速充电"",""前置摄像头像素：1600万-1999万"",""后置摄像头像素：2000万及以上"",""游戏配置：游戏显示增强，游戏模式"",""电池容量：3000mAh-3999mAh"",""机身厚度：薄（7mm-8.5mm）""]",3999.00,4899.00
10613502509,手机通讯,【白条分期免息】纽曼（Newman） V1 全网通老人手机移动联通电信手机老人机学生儿童手机 黑色电信版,"[""商品名称：纽曼（Newman）V1 、V1+"",""商品编号：10613502509"",""店铺： "",""商品毛重：120.00g"",""商品产地：中国大陆"",""货号：V1 、V1+"",""系统：基础功能机系统"",""机身厚度：普通（8.5mm以上）"",""网络制式：2G移动/联通/电信"",""4G LTE网络特性：其他"",""热点：快速充电"",""前置摄像头像素：无"",""电池容量：1200mAh以下"",""后置摄像头像素：无"",""老人机配置：键盘"",""多卡支持：单卡单待""]",115.00,299.00
27518427630,手机通讯,中兴天机7s（A2018）全网通移动联通电信4G手机双卡双待 华尔金 4G RAM+128G ROM,"[""商品名称：中兴（ZTE）天机7s（A2018）"",""商品编号：27518427630"",""店铺： "",""商品毛重：0.59kg"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照，后置双摄像头，光学变焦"",""网络制式：4G LTE全网通"",""热点：NFC功能，快速充电"",""前置摄像头像素：800万-1599万"",""后置摄像头像素：1200万-1999万"",""游戏配置：游戏音效增强，游戏模式，游戏深度适配/调优"",""电池容量：3000mAh-3999mAh""]",1299.00,2999.00
40348401672,手机通讯,OPPO R17Pro手机【6G优惠500元+6期免息+蓝牙耳机+碎屏险】全面屏拍照 屏幕指纹 R17 PRO 雾光渐变色（6G+128G） 全网通,"[""商品名称：OPPOR17 pro"",""商品编号：40348401672"",""店铺： "",""商品毛重：1.0kg"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""电池容量：3000mAh-3999mAh"",""热点：快速充电，人脸识别，人工智能，屏下指纹"",""前置摄像头像素：2000万及以上"",""多卡支持：双卡双待单4G"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通"",""屏幕配置：水滴屏，符合全面屏比例""]",3699.00,4599.00
40470259264,手机通讯,【限时特惠低至7468元】Apple 苹果 iPhoneXS Max 手机 深空灰 移动4G+版64G,"[""商品名称：【限时特惠低至7468元】Apple 苹果 iPhoneXS Max 手机 深空灰 移动4G+版64G"",""商品编号：40470259264"",""店铺： "",""商品毛重：1.2kg"",""多卡支持：双卡双待单4G"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他""]",7468.00,15999.00
32950317902,手机通讯,Apple iPhone XS Max(A2104)苹果移动联通电信4G手机 双卡双待 提供正规发票 深空灰色 256G,"[""商品名称：AppleiPhone XS Max"",""商品编号：32950317902"",""店铺： "",""商品毛重：208.00g"",""商品产地：中国大陆"",""机身厚度：薄（7mm-8.5mm）"",""前置摄像头像素：500万-799万"",""后置摄像头像素：1200万-1999万""]",9499.00,12999.00
32111775605,手机通讯,努比亚（nubia） 努比亚红魔游戏手机x 曜石黑色 全网通（8+128G）,"[""商品名称：努比亚（nubia） 努比亚红魔游戏手机x 曜石黑色 全网通（8+128G）"",""商品编号：32111775605"",""店铺： "",""商品毛重：0.7kg"",""多卡支持：4G以下网络双卡双待"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他""]",2299.00,6999.00
42310632756,手机通讯,金柏利 C16【电信】卡片手机 超薄超小袖珍迷你手机 老人老年手机 学生儿童备用手机 超长待机纯金属 炫酷黑 官方标配＋8G内存卡,"[""商品名称：金柏利C16"",""商品编号：42310632756"",""店铺： "",""商品毛重：200.00g"",""老人机配置：键盘"",""拍照特点：智能拍照"",""机身内存：支持内存卡""]",218.00,229.00
35460131305,手机通讯,乐丰（lephone） 乐丰T7A 双卡双待   联通移动双4G手机 白色 1G+8G,"[""商品名称：乐丰（lephone） 乐丰T7A 双卡双待   联通移动双4G手机 白色 1G+8G"",""商品编号：35460131305"",""店铺： "",""商品毛重：170.00g"",""机身内存：8GB"",""后置摄像头像素：无"",""前置摄像头像素：无"",""4G LTE网络特性：其他""]",199.00,300.00
30938929188,手机通讯,BIHEE Q7 电信老人机三防老年手机 蓝色,"[""商品名称：BIHEEQ7"",""商品编号：30938929188"",""店铺： "",""商品毛重：295.00g"",""多卡支持：单卡单待"",""机身厚度：普通（8.5mm以上）"",""前置摄像头像素：无"",""网络制式：2G电信"",""电池容量：3000mAh-3999mAh"",""老人机配置：键盘"",""后置摄像头像素：无""]",139.00,239.00
27493450928,手机通讯,华为（HUAWEI） 荣耀7x 手机 畅玩7X 全面屏 极光蓝 4G+64G（高配版）,"[""商品名称：华为（HUAWEI） 荣耀7x 手机 畅玩7X 全面屏 极光蓝 4G+64G（高配版）"",""商品编号：27493450928"",""店铺： "",""商品毛重：500.00g"",""多卡支持：双卡双待单4G"",""网络制式：4G LTE 移动LTE-TDD"",""4G LTE网络特性：其他""]",1168.00,1799.00
28628121508,手机通讯,华为荣耀 畅玩7 手机 蓝色 全网通4G 双卡双待 人脸识别,"[""商品名称：华为（HUAWEI）荣耀畅玩7"",""商品编号：28628121508"",""店铺： "",""商品毛重：500.00g"",""多卡支持：双卡双待双4G"",""系统：安卓（Android）"",""网络制式：4G LTE全网通"",""电池容量：3000mAh-3999mAh"",""4G LTE网络特性：VOLTE 4G通话""]",519.00,948.00
29922024374,手机通讯,直降300！OPPO A5手机【3G版到手799元起4G版仅1199+碎屏险】美颜拍照大屏双摄全网通 A5 幻镜粉(4G+64G),"[""商品名称：OPPOA5"",""商品编号：29922024374"",""店铺： "",""商品毛重：0.532kg"",""多卡支持：双卡双待单4G"",""机身厚度：薄（7mm-8.5mm）"",""网络制式：4G LTE全网通"",""4G LTE网络特性：VOLTE 4G通话"",""电池容量：3000mAh-3999mAh"",""运行内存：4GB"",""前置摄像头像素：800万-1599万"",""系统：安卓（Android）"",""机身颜色：粉色系"",""后置摄像头像素：1200万-1999万"",""机身内存：64GB"",""屏幕配置：符合全面屏比例""]",1199.00,1799.00
36794321810,手机通讯,飞利浦（PHILIPS） E218L移动联通 双屏翻盖老人手机 超长待机男女老年手机 学生备用功能机 陨石黑,"[""商品名称：飞利浦（PHILIPS）E218L"",""商品编号：36794321810"",""店铺： "",""商品毛重：170.00g"",""多卡支持：4G以下网络双卡双待"",""机身厚度：普通（8.5mm以上）"",""网络制式：2G移动/联通"",""机身颜色：黑色系"",""运行内存：2GB以下"",""前置摄像头像素：无"",""机身内存：支持内存卡"",""电池容量：1200mAh以下"",""后置摄像头像素：500万以下"",""老人机配置：翻盖，键盘"",""系统：基础功能机系统""]",298.00,358.00
39881561715,手机通讯,华为（HUAWEI） 华为nova4 苏音蓝 4800万超广角三摄 8GB+128GB,"[""商品名称：华为（HUAWEI）华为nova4"",""商品编号：39881561715"",""店铺： "",""商品毛重：500.00g"",""多卡支持：双卡双待单4G"",""拍照特点：后置三摄"",""网络制式：4G LTE全网通"",""屏幕配置：符合全面屏比例"",""4G LTE网络特性：其他"",""电池容量：3000mAh-3999mAh"",""运行内存：8GB"",""前置摄像头像素：2000万及以上"",""机身厚度：薄（7mm-8.5mm）"",""机身颜色：浅蓝色系"",""后置摄像头像素：2000万及以上"",""机身内存：128GB"",""系统：安卓（Android）""]",3399.00,9999.00
32331470536,手机通讯,OPPO A5拍照手机【限时优惠300元低至999元+原装耳机+碎屏险】全面屏大电量双卡双待全网通 （3G+64G）幻镜粉,"[""商品名称：OPPOOPPO A5"",""商品编号：32331470536"",""店铺： "",""商品毛重：200.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：后置双摄像头，智能拍照"",""电池容量：4000mAh-5999mAh"",""4G LTE网络特性：VOLTE 4G通话"",""前置摄像头像素：800万-1599万"",""多卡支持：双卡双待单4G"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通"",""屏幕配置：符合全面屏比例""]",999.00,1699.00
32510737914,手机通讯,小米（MI） 红米6 手机  全网通 移动联通电信4G手机 双卡双待 全面智能老人机 铂银灰 (4GB+64GB),"[""商品名称：小米（MI） 红米6 手机  全网通 移动联通电信4G手机 双卡双待 全面智能老人机 铂银灰 (4GB+64GB)"",""商品编号：32510737914"",""店铺： "",""商品毛重：400.00g"",""系统：安卓（Android）"",""多卡支持：双卡双待双4G"",""拍照特点：后置双摄像头"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通"",""电池容量：3000mAh-3999mAh"",""前置摄像头像素：500万-799万"",""4G LTE网络特性：移动4G+""]",848.00,869.00
27594357059,手机通讯,小米（MI） 小米6x 手机 曜石黑 全网通(6G+64G),"[""商品名称：小米（MI）6x"",""商品编号：27594357059"",""店铺： "",""商品毛重：500.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照"",""电池容量：3000mAh-3999mAh"",""4G LTE网络特性：VOLTE 4G通话"",""机身颜色：黑色系"",""热点：人脸识别"",""运行内存：6GB"",""前置摄像头像素：2000万及以上"",""网络制式：4G LTE全网通"",""多卡支持：双卡双待单4G"",""后置摄像头像素：2000万及以上"",""机身内存：64GB"",""屏幕配置：符合全面屏比例""]",1199.00,9999.00
32564781360,手机通讯,守护宝 （上海中兴） L680  直板大声大字大按键老人机 移动联通2G 老人手机 典雅红,"[""商品名称：守护宝 （上海中兴） L680  直板大声大字大按键老人机 移动联通2G 老人手机 典雅红"",""商品编号：32564781360"",""店铺： "",""商品毛重：280.00g"",""货号：680"",""系统：基础功能机系统"",""机身厚度：普通（8.5mm以上）"",""电池容量：1200mAh-1999mAh"",""4G LTE网络特性：其他"",""前置摄像头像素：无"",""网络制式：2G移动/联通"",""后置摄像头像素：500万以下"",""老人机配置：键盘"",""多卡支持：单卡单待""]",188.00,268.00
29751481360,手机通讯,华为（HUAWEI）华为畅享8e青春版 金色 全网通 (2G+32G),"[""商品名称：华为（HUAWEI）DRA-AL00"",""商品编号：29751481360"",""店铺： "",""商品毛重：200.00g"",""多卡支持：双卡双待单4G"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照"",""电池容量：3000mAh-3999mAh"",""4G LTE网络特性：VOLTE 4G通话"",""机身内存：32GB"",""运行内存：2GB"",""前置摄像头像素：500万-799万"",""网络制式：4G LTE全网通"",""机身颜色：金色系"",""后置摄像头像素：1200万-1999万"",""老人机配置：智能机（老龄模式）"",""系统：安卓（Android）""]",629.00,799.00
31255362934,手机通讯,美图（meitu） 美图M8 手机 月光白 全网通 4GB+64GB,"[""商品名称：美图（meitu） 美图M8 手机 月光白 全网通 4GB+64GB"",""商品编号：31255362934"",""店铺： "",""商品毛重：500.00g"",""多卡支持：单卡单待"",""拍照特点：前置闪光灯，光学变焦"",""电池容量：3000mAh-3999mAh"",""机身颜色：白色系"",""系统：安卓（Android）"",""运行内存：4GB"",""前置摄像头像素：800万-1599万"",""后置摄像头像素：2000万及以上"",""4G LTE网络特性：移动4G+"",""游戏配置：游戏深度适配/调优"",""机身内存：64GB"",""网络制式：4G LTE全网通""]",858.00,9999.00
12096585685,手机通讯,MANN ZUG5SQ 全网通4G  户外智能三防手机军工 防水防摔 移动联通电信 4G+64G 沙漠金 旗舰版,"[""商品名称：MANNZUG 5S Q"",""商品编号：12096585685"",""店铺： "",""商品毛重：450.00g"",""货号：5SQ旗舰版"",""多卡支持：双卡双待单4G"",""网络制式：4G LTE全网通"",""机身厚度：普通（8.5mm以上）"",""4G LTE网络特性：其他"",""热点：三防手机"",""运行内存：4GB"",""前置摄像头像素：200万-499万"",""电池容量：4000mAh-5999mAh"",""机身颜色：金色系"",""后置摄像头像素：1200万-1999万"",""机身内存：64GB"",""系统：安卓（Android）""]",1499.00,2499.00
38459716369,手机通讯,【自营配送】飞利浦 E151Y 老人手机 电信老年手机 天翼直板按键 超长待机 学生机 商务备用手机 绚丽红,"[""商品名称：【自营配送】飞利浦 E151Y 老人手机 电信老年手机 天翼直板按键 超长待机 学生机 商务备用手机 绚丽红"",""商品编号：38459716369"",""店铺： "",""商品毛重：200.00g"",""系统：基础功能机系统"",""机身厚度：普通（8.5mm以上）"",""前置摄像头像素：无"",""多卡支持：单卡单待"",""后置摄像头像素：500万以下"",""电池容量：1200mAh以下"",""老人机配置：键盘"",""网络制式：2G电信""]",188.00,298.00
